Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
83,B003ZFRKGO,A2VOZX7YBT0D6D,"Johnnycakes ""Johnnycakes""",15,15,5,1325635200,Forget Molecular Gastronomy - this stuff rockes a coffee creamer!,i know the product title says molecular gastronomy but dont let that scare you off  i have been looking for this for a while now not for food science but for something more down to earth  i use it to make my own coffee creamerbr br i have to have my coffee blonde and sweet  but the flavored creamers are full of the bad kinds of fat and honestly i hate to use manufactured food items  i really dont think they are good for the body  on the other hand i hate using cold milk or cream because i like hot coffeebr br i stumbled across this on amazon one day and got the idea of making my own creamer  i also bought lowfat noninstant milk powder and regular milk powder the noninstant lowfat milk is a little sweeter and tastes fresher than regular instant lowfat milk but does not dissolve good in cold water  which is not a problem for hot coffee  you will have to play with the ratios  i would not do just the heavy cream it made the coffee too rich also i think the powder is too expensive to just use on its own i like mixing 13 of each togetherbr br for flavoring i bough cocoa bean powder vanilla bean powder and caster superfine sugar  i mix up small batches along with spices like cinnamon and nutmeg to make my own flavored creamers  if you wanted you could use a fake sweetner powder instead  i make up small amounts that i store in jelly canning jars i also use my little food chopperfood processor to blend everything so the sugar is not heavier and sinks to the bottom  let it settle for a bit before opening the top thoughbr br this stuff tastes way better than the storebought creamers and it is fun to experiment and come up with your own flavors  i am going to try using some essential oils next and see if i can get a good chocolateorange mixbr br all of the ingredients i mentioned are here online  take the time to experiment  maybe you dont use any lowfat milk or dont add any flavorings  it is up to you  also would make great housewarminghostess giftsbr br i am sure other molecular people will be able to tell you more of what you can do with it and i am sure i will experiment with it in cooking  but the main reason i bought it was to make my own creamer and it worked out great
84,B0019CW0HE,A1FD9E5C06UB6B,BRENDA DEMERS,5,5,3,1301011200,Natural Balance Lamb and Rice,while my dogs like all of the flavors that we have tried of this dog food for some reason their itching increased when i tried the lamb and rice i have some very itchy dogs and am giving them a limited ingredient dog food to try to help the duck and sweet potato cut down on the itching significantly but when we tried lamb and rice they started itching more once again i like natural balance for the quality ingredients
85,B0019CW0HE,AK2CXHH9VRZ2A,I. GLENN,4,4,3,1313193600,INCREASED MY DOGS ITCHING,awesome dog food however when given to my boston who has severe reactions to some food ingredients his itching increased to violent jumping out of bed at night scratching as soon as i changed to a different formula the scratching stopped so glad natural balance has other choices i guess you have to try each until you find whats best for your pet
86,B0019CW0HE,A25BGFRHYHEZKK,Toby's mom,4,4,5,1292889600,Great food!,we have three dogs and all of them love this food  we bought it specifically for one of our dogs who has food allergies and it works great for him no more hot spots or tummy problemsbr i love that it ships right to our door with free shipping
87,B0019CW0HE,A37N9XZBB8JYOF,Ash52,1,1,5,1333670400,Great for my dogs allergies,my dog has a ton of allergies both environmental and food she was on a prescription dog food before we had her tested to see what allergies she has after we got the test back we learned she was allergic to something in the prescription brand so i finally found this dog food and she has done so well on this she still has her environmental triggers but i am happy she can finally eat something i know wont cause her pain
88,B0019CW0HE,A1T4L0Q47OZ9N,Wendy,1,1,5,1320883200,Great for stomach problems!,my shepherdcollie mix has ibs  our vet recommended a limited ingredient food  this has really helped her symptoms and she likes it  i will always buy it from amazonits 10 cheaper and free shipping
89,B0019CW0HE,A3IMXZE9FCUNOC,Dana,1,1,5,1311638400,Better life for you dog!,natural balance dry dog food lamb meal and brown rice recipe did wonders for my jack russell she has awful food allergys and this food was our last hope because it was the last food we could find that didnt have something in it that she was allergic to she has no problem eating it dry but normally i mix the natural balance dry lamb and brown rice with the natural balance wet lamb and brown rice she seems to like that better we started feeding it to our other dog a bichon too and she loves it if your dog has allergys or stomach issue or if you want your dog to eat better food this is it you will see a difference in your pet
90,B0019CW0HE,A1EC57S6C2VLTL,"Lorraine ""Agelechio""",0,0,5,1347408000,Great Food,great food i love the idea of one food for all ages  breeds ts a real convenience as well as a really good product  my 3 dogs eat less have almost no gas their poop is regular and a perfect consistency what else can a mom ask for
91,B0019CW0HE,A1OGD72Y2Y26CF,Lisas201,0,0,5,1335398400,Great food for my my dog who has a sensitive stomach.,i have a standard poodle and pomeranian who both do wonderful on this food i have switched them to a different food due to price a couple of times and end up going right back to natural balance
92,B0019CW0HE,A7JWCYVPF7KCO,gare,0,0,5,1334966400,Great dog food,this is great dog food my dog has severs allergies and this brand is the only one that we can feed him
93,B0019CW0HE,ABG53EBZBKD23,"J. Romagnoli ""*jroma""",0,0,5,1333929600,Mmmmm  Mmmmm good.,this food is great  all ages dogs  i have a 3 year old and a puppy  they are both so soft and hardly ever get sick  the food is good especially when you have amazon prime shipping
94,B0019CW0HE,A3AF72GP4GVRY1,John D. Meara,0,0,5,1330041600,Great Dog Food!,my golden retriever is one of the most picky dogs ive ever met  after experimenting with various types of food i have found she loves natural balance  what i really like about natural balance is the fact that it has multiple flavors in dry and wet varieties  i mix her dry food with a little wet food and my golden loves it  furthermore i do like mixing up the flavors each time as i think the same meal day over day might get a little boring so i figured why not  i tend to stay away from the fish type though as it smellsbr br additionally i started purchasing off amazon because petco didnt have the wet food box and only had a couple of cans  i came home and to my surprise realized that i could save 20 each time i bought dog food if i just buy it off amazonbr br all in all i definitely recommend and give my stamp of approval to natural balance dog food  while i have never eaten it my dog seems to love it
95,B0019CW0HE,A1DJAAKLPCJRZD,wendy,0,0,5,1329609600,So convenient,this is the same food we get at pet store but its delivered to my door and for the same price or slightly less
96,B0019CW0HE,A1BFNM27629VAV,E. Triebe,0,0,5,1320105600,Good healthy dog food,ive been very pleased with the natural balance dog food our dogs have had issues with other dog foods in the past and i had someone recommend natural balance grain free since it is possible they were allergic to grains since switching i havent had any issues it is also helpful that have have different kibble size for largersmaller sized dogs
97,B0019CW0HE,A18AAABCIJKC5Q,Rhiever,0,0,5,1303776000,Great dog food,my 112 year old basenjijack russell mix loves this dog food hes been noticeably healthier and more energetic since i switched him over from the standard dog foods earlier this year despite the higher cost of natural dog foods i find that he eats significantly less of the natural balance dog foods and still stays happy and full on the normal dog foods hed eat up to 3 cups of dog food a day the recommended serving for his size whereas he only eats about 1 cup to 112 cup of the natural balance dog food a day when you take this into account youre actually getting more bang for your buck with the natural dog foods since you dont have to buy as much to last just as long as the normal dog foods and a healthier happier dog to boot add in the fact that you can get free 2day shipping with amazon prime im sold
98,B0019CW0HE,A3UII2114114PI,"FuNky Faja ""SiLkk""",0,0,5,1297296000,"Great allergy sensitive dog food, dogs love it",our pup has experienced allergies in forms of hotspots and itching from other dog foods the cheap you can buy it anywhere food not only have crazy preservatives in them but can cause health problems for your pets  this food works wonders on reducing allergies and our dog loves the foodbr this message is ramsey frankenstein approved
99,B0019CW0HE,ABZ9F0D94YK45,Amazon-tron 3000,0,0,5,1295308800,Perfect for our English Bulldog with Allergies,my english bulldog had skin allergies the summer we got him at age 3  the vet recommended we wean him off the food his previous owner gave him iams lamb and rice and onto a new kind  this was the second one we tried and it has been working ever since  its for dogs that need a limited diet who can be sensitive to additives and proteins commonly found in commercial dog food like chicken or beef
100,B0019CW0HE,A2P6ACFZ8FTNVV,Melissa Benjamin,0,1,1,1331164800,Bad,i fed this to my golden retriever and he hated it  he wouldnt eat it and when he did it gave him terrible diarrhea  we will not be buying this again  its also super expensive
101,B004K2IHUO,A1SYSKR79LA2CB,"Mycroft ""Virture is its own punishment""",4,5,5,1233014400,Taste wise it is a 6 star item,the mouth says how do i love thee let me count the waysbr if you like apple products a must have item  the only draw back shipping cost  these are very heavy
102,B004K2IHUO,A3D1TXE98KRKYO,"Danny ""The Student""",2,3,4,1256515200,Great Support,arrived slightly thawed my parents wouldnt accept it however the company was very helpful and issued a full refund
103,B004K2IHUO,AVCA516CFZ9HF,S. Fowler,0,0,4,1335139200,TART!,the crust on these tarts are perfect  my husband loves these but im not so crazy about them  they are just too sourtart for my taste  ill eat the crust and hubby takes my filling  my kids think theyre great so maybe its just me
104,B004K2IHUO,A1P21J0DMTVGS7,Lovethemovies,0,0,5,1332028800,Omaha Apple Tartlets,these are absolutely scrumptuous  my husband and i both love them however as another customer put it they are expensive to ship  the cost of shipping is more than the tartlets themselves are
105,B004K2IHUO,AL3E5V6MXO9B0,pionex1796,0,0,5,1326412800,Loved these Tartlets,what a nice alternative to an apple pie love the fact there was no slicing and dicing easy to prepare i also loved the fact that you can make them fresh whenever needed
106,B004K2IHUO,A2O9G2521O626G,Rachel Westendorf,0,0,5,1308700800,The best,i like creme brulee i loved that these were so easy just sprinkle on the sugar that came with and broil they look amazing and taste great my guess thought i really went out of the way for them when really it took all of 5 minutes i will be ordering more
